objectid,cat,man,bran,year,circa,xd,gd,cd,td,s,storfor,omit,locbox,locbag,expos,backp,manid,branid,mansafe,bransafe,xdsafe,gdsafe,cdsafe,tdsafe,ssafe,backpsafe
2145796119,5511a,DuPont,[Indeterminate],1953,0,[texture unspecified],Semi Matte,White,[weight unspecified],[not specified],Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Matte,White,[weight_unspecified],[not_specified],
2145796120,5511b,DuPont,Apex,1953,0,[texture unspecified],Half Matte,White,Double Weight,BB,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Half_Matte,White,Double_Weight,BB,
2145796121,5511c,DuPont,[Indeterminate],1953,0,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
2145796122,5511d,DuPont,Velour Black,1953,0,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
2145796123,5511e,DuPont,[Indeterminate],1953,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
2145796124,5511f,DuPont,[Indeterminate],1953,0,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Rough,Luster,Natural_White,Double_Weight,DDL,
2145796125,5511g,DuPont,[Indeterminate],1953,0,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
2145796126,5511h,DuPont,Varigam,1953,0,Rough,Luster,White,Medium Weight,I,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Rough,Luster,White,Medium_Weight,I,
2145796127,5511i,DuPont,[Indeterminate],1953,0,Super Rough,Luster,Cream White,Double Weight,QL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Super_Rough,Luster,Cream_White,Double_Weight,QL,
2145796128,5511j,DuPont,[Indeterminate],1953,0,[texture unspecified],Glossy,White,[weight unspecified],[not specified],Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Glossy,White,[weight_unspecified],[not_specified],
2145796129,5511k,DuPont,[Indeterminate],1953,0,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
2145796130,5511l,DuPont,Warmtone,1953,0,Rough Cloth,[gloss unspecified],Cream White,Double Weight,ZL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Rough_Cloth,[gloss_unspecified],Cream_White,Double_Weight,ZL,
2145796131,5511m,DuPont,Black and White Proof Paper,1953,0,Rough,Luster,White,Medium Weight,B&W,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Black_and_White_Proof_Paper,Rough,Luster,White,Medium_Weight,BandW,
2145796132,5512a,DuPont,[Indeterminate],1953,0,[texture unspecified],Semi Matte,White,[weight unspecified],[not specified],Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Matte,White,[weight_unspecified],[not_specified],
2145796133,5512b,DuPont,Apex,1953,0,[texture unspecified],Half Matte,White,Double Weight,BB,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Half_Matte,White,Double_Weight,BB,
2145796134,5512c,DuPont,[Indeterminate],1953,0,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
2145796135,5512d,DuPont,Velour Black,1953,0,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
2145796136,5512e,DuPont,[Indeterminate],1953,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
2145796137,5512f,DuPont,[Indeterminate],1953,0,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Rough,Luster,Natural_White,Double_Weight,DDL,
2145796138,5512g,DuPont,[Indeterminate],1953,0,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
2145796139,5512h,DuPont,Varigam,1953,0,Rough,Luster,White,Medium Weight,I,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Rough,Luster,White,Medium_Weight,I,
2145796140,5512i,DuPont,[Indeterminate],1953,0,Super Rough,Luster,Cream White,Double Weight,QL,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Super_Rough,Luster,Cream_White,Double_Weight,QL,
2145796141,5512j,DuPont,[Indeterminate],1953,0,[texture unspecified],Glossy,White,[weight unspecified],[not specified],Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Glossy,White,[weight_unspecified],[not_specified],
2145796142,5512k,DuPont,[Indeterminate],1953,0,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
2145796143,5512l,DuPont,Warmtone,1953,0,Rough Cloth,[gloss unspecified],Cream White,Double Weight,ZL,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Rough_Cloth,[gloss_unspecified],Cream_White,Double_Weight,ZL,
2145796144,5512m,DuPont,Black and White Proof Paper,1953,0,Rough,Luster,White,Medium Weight,B&W,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Black_and_White_Proof_Paper,Rough,Luster,White,Medium_Weight,BandW,
238,94,Kodak,Kodabromide,1954,0,Fine Grained,Luster,White,Double Weight,E,Not exposed - package open,0,10.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Fine_Grained,Luster,White,Double_Weight,E,
1624948282,215,Kodak,Opal,1954,0,Fine Grained,Luster,Cream White,Double Weight,G,Not exposed - package open,0,10.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Opal,Fine_Grained,Luster,Cream_White,Double_Weight,G,
1718693256,250,Kodak,Athena,1954,0,Fine Grained,Luster,Cream White,Double Weight,G,Not exposed - package open,0,2.0,A,,,http://www.wikidata.org/entity/Q486269,,Kodak,Athena,Fine_Grained,Luster,Cream_White,Double_Weight,G,
157702622,1834,DuPont,Varigam,1954,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Not exposed - package open,0,34.0,A,,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
921030421,1853,DuPont,Velour Black,1954,0,[texture unspecified],Glossy,White,Single Weight,R,Not exposed - package open,0,37.0,C,,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Glossy,White,Single_Weight,R,
1552126686,2026,Kodak,Velox,1954,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package sealed,0,38.0,B,,K07,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Glossy,White,Single_Weight,F,K07
599333175,2323,Kodak,Opal,1954,0,Suede,Matte,Cream White,Double Weight,V,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Opal,Suede,Matte,Cream_White,Double_Weight,V,
1562832815,2324,Kodak,Kodabromide,1954,1,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Glossy,White,Single_Weight,F,
165585764,2326,Kodak,Opal,1954,0,Silk,Luster,Cream White,Double Weight,Y,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Opal,Silk,Luster,Cream_White,Double_Weight,Y,
702965034,2332,Kodak,Kodabromide,1954,0,Smooth,Luster,White,Single Weight,N,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Luster,White,Single_Weight,N,
1210936076,2334,Kodak,Kodabromide,1954,0,Smooth,Luster,White,Single Weight,N,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Luster,White,Single_Weight,N,
192411260,2336,Kodak,Kodabromide,1954,0,Fine Grained,Luster,White,Single Weight,E,Not exposed - package open,0,46.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Fine_Grained,Luster,White,Single_Weight,E,
24527925,2337,Kodak,Opal,1954,0,Smooth,Matte,Cream White,Double Weight,C,Not exposed - package open,0,46.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Opal,Smooth,Matte,Cream_White,Double_Weight,C,
2128923025,2341,Kodak,Kodabromide,1954,0,Smooth,Luster,White,Single Weight,N,Not exposed - package sealed,0,46.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Luster,White,Single_Weight,N,
714060926,2342,Kodak,Kodabromide,1954,0,Smooth,Luster,White,Single Weight,N,Not exposed - package sealed,0,46.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Luster,White,Single_Weight,N,
1058279897,2343,Kodak,Opal,1954,0,Fine Grained,Luster,Old Ivory,Double Weight,P,Not exposed - package open,0,46.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Opal,Fine_Grained,Luster,Old_Ivory,Double_Weight,P,
693983285,2379,Ansco,Brovira,1954,0,Smooth,Glossy,Pure White,Single Weight,GL (Glossy),Not exposed - package sealed,0,44.0,A,,,http://viaf.org/viaf/196689287,,Ansco,Brovira,Smooth,Glossy,Pure_White,Single_Weight,GL_(Glossy),
420995246,2380,Ansco,Brovira,1954,0,Smooth,Glossy,Pure White,Single Weight,GL (Glossy),Not exposed - package sealed,0,44.0,A,,,http://viaf.org/viaf/196689287,,Ansco,Brovira,Smooth,Glossy,Pure_White,Single_Weight,GL_(Glossy),
1613287056,2561,DuPont,Apex,1954,0,[texture unspecified],Glossy,White,Single Weight,R,Not exposed - package open,0,52.0,A,,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Glossy,White,Single_Weight,R,
277961346,2565,DuPont,Apex,1954,0,[texture unspecified],Glossy,White,Single Weight,R,Not exposed - package sealed,0,52.0,B,,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Glossy,White,Single_Weight,R,
304732534,2752,Kodak,Velox,1954,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,54.0,C,,K07,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Glossy,White,Single_Weight,F,K07
1176928764,3107,Kodak,Velite,1954,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,54.0,C,,K10,http://www.wikidata.org/entity/Q486269,,Kodak,Velite,Smooth,Glossy,White,Single_Weight,F,K10
1177081193,3109,Kodak,Velox,1954,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,54.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Glossy,White,Single_Weight,F,
1522894679,4188,DuPont,Varigam,1954,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Not exposed - package open,0,87.0,D,,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
693995611,4215,Ilford,Bromide,1954,0,[texture unspecified],[gloss unspecified],[base color unspecified],Single Weight,[not specified],Not exposed - package open,0,89.0,B,,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],Single_Weight,[not_specified],
89030167,4221,Ilford,Bromide,1954,0,[texture unspecified],[gloss unspecified],[base color unspecified],Single Weight,[not specified],Not exposed - package open,0,95.0,B,,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],Single_Weight,[not_specified],
1613987914,4235,Kodak,Azo,1954,0,[texture unspecified],Semi Matte,[base color unspecified],Single Weight,[not specified],Not exposed - package open,0,85.0,B,,,http://www.wikidata.org/entity/Q486269,http://www.wikidata.org/entity/Q106559615,Kodak,Azo,[texture_unspecified],Semi_Matte,[base_color_unspecified],Single_Weight,[not_specified],
1265261025,4256,Ilford,Bromide,1954,0,[texture unspecified],[gloss unspecified],[base color unspecified],Single Weight,[not specified],Not exposed - package open,0,97.0,A,,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],Single_Weight,[not_specified],
1218725107,4805,Kodak,Velite,1954,0,Smooth,Glossy,White,Single Weight,F,Package only,0,98.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velite,Smooth,Glossy,White,Single_Weight,F,
80402122,5136,Kodak London,Bromide,1954,0,Smooth,Glossy,White,Single Weight,WSG.S.,Not exposed - package open,0,114.0,A,,,http://viaf.org/viaf/150021959,,Kodak_London,Bromide,Smooth,Glossy,White,Single_Weight,WSG.S.,
2074338849,201,Kodak London,Velox,1955,1,Smooth,Glossy,White,Single Weight,WSG,Not exposed - package open,0,4.0,B,,K05,http://viaf.org/viaf/150021959,,Kodak_London,Velox,Smooth,Glossy,White,Single_Weight,WSG,K05
1791832295,251,Kodak,Opal,1955,0,Rough,Luster,Cream White,Double Weight,L,Not exposed - package open,0,2.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Opal,Rough,Luster,Cream_White,Double_Weight,L,
381756058,252,Kodak,Aristo,1955,0,Silk,Luster,Cream White,Double Weight,Y,Not exposed - package open,0,2.0,A,,,http://www.wikidata.org/entity/Q486269,,Kodak,Aristo,Silk,Luster,Cream_White,Double_Weight,Y,
997884469,284a,DuPont Defender,Velour Black,1955,1,[texture unspecified],Semi Matte,White,Double Weight,B,Sample book,0,3.0,17,6.0,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Semi_Matte,White,Double_Weight,B,
1740001220,284aa,DuPont Defender,Varigam,1955,1,[texture unspecified],Glossy,White,Double Weight,[not specified],Sample book,0,3.0,17,27.0,,,,DuPont_Defender,Varigam,[texture_unspecified],Glossy,White,Double_Weight,[not_specified],
909868718,284b,DuPont Defender,Velour Black,1955,1,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,3.0,17,7.0,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
599137651,284bb,DuPont Defender,Varigam,1955,1,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,3.0,17,27.0,,,,DuPont_Defender,Varigam,Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
1044014955,284c,DuPont Defender,Velour Black,1955,1,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,3.0,17,7.0,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
1127776054,284cc,DuPont Defender,Velour Black,1955,1,Rough,Matte,White,Medium Weight,I,Sample book,0,3.0,17,28.0,,,,DuPont_Defender,Velour_Black,Rough,Matte,White,Medium_Weight,I,
1827557328,284d,DuPont Defender,Velour Black,1955,1,[texture unspecified],Glossy,White,Double Weight,T,Sample book,0,3.0,17,8.0,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Glossy,White,Double_Weight,T,
759635843,284dd,DuPont Defender,Varigam,1955,1,Silk,Luster,Cream White,Double Weight,Y,Sample book,0,3.0,17,28.0,,,,DuPont_Defender,Varigam,Silk,Luster,Cream_White,Double_Weight,Y,
630777745,284e,DuPont Defender,Velour Black,1955,1,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,3.0,17,8.0,,,,DuPont_Defender,Velour_Black,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
1838169096,284ee,DuPont Defender,Black and White Proof Paper,1955,1,Rough,Luster,White,Medium Weight,B&W,Sample book,0,3.0,17,30.0,,,,DuPont_Defender,Black_and_White_Proof_Paper,Rough,Luster,White,Medium_Weight,BandW,
886244738,284f,DuPont Defender,Velour Black,1955,1,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,3.0,17,9.0,,,,DuPont_Defender,Velour_Black,Rough,Luster,Natural_White,Double_Weight,DDL,
2145797160,284ff,DuPont Defender,Warmtone,1955,1,Silk,Luster,Cream White,Double Weight,Y,Sample book,0,3.0,,17.0,,,,DuPont_Defender,Warmtone,Silk,Luster,Cream_White,Double_Weight,Y,
1147575516,284g,DuPont Defender,Velour Black,1955,1,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,3.0,17,9.0,,,,DuPont_Defender,Velour_Black,Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
2145797161,284gg,DuPont Defender,[Indeterminate],1955,1,[texture unspecified],Semi Matte,White,Single Weight,A,Sample book,0,3.0,,34.0,,,,DuPont_Defender,[Indeterminate],[texture_unspecified],Semi_Matte,White,Single_Weight,A,
569850541,284h,DuPont Defender,Velour Black,1955,1,Super Rough,Luster,Cream White,Double Weight,QL,Sample book,0,3.0,17,10.0,,,,DuPont_Defender,Velour_Black,Super_Rough,Luster,Cream_White,Double_Weight,QL,
2145797162,284hh,DuPont Defender,[Indeterminate],1955,1,Document,Semi Matte,White,Single Weight,AL,Sample book,0,3.0,,34.0,,,,DuPont_Defender,[Indeterminate],Document,Semi_Matte,White,Single_Weight,AL,
1511666344,284i,DuPont Defender,Velour Black,1955,1,Silk,Luster,Cream White,Double Weight,Y,Sample book,0,3.0,17,10.0,,,,DuPont_Defender,Velour_Black,Silk,Luster,Cream_White,Double_Weight,Y,
2145797163,284ii,DuPont Defender,Black and White Proof Paper,1955,1,Rough,Luster,White,Medium Weight,AS,Sample book,0,3.0,,34.0,,,,DuPont_Defender,Black_and_White_Proof_Paper,Rough,Luster,White,Medium_Weight,AS,
467404522,284j,DuPont Defender,Velour Black,1955,1,Silk,Luster,Cream White,Double Weight,Y,Sample book,0,3.0,17,11.0,,,,DuPont_Defender,Velour_Black,Silk,Luster,Cream_White,Double_Weight,Y,
2145797164,284jj,DuPont Defender,Varigam,1955,1,Medium Rough,Luster,White,Medium Weight,B&W,Sample book,0,3.0,,34.0,,,,DuPont_Defender,Varigam,Medium_Rough,Luster,White,Medium_Weight,BandW,
1013150497,284k,DuPont Defender,Velour Black,1955,1,[texture unspecified],Glossy,White,Single Weight,R,Sample book,0,3.0,17,12.0,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Glossy,White,Single_Weight,R,
2145797165,284kk,DuPont Defender,[Indeterminate],1955,1,Rough,Matte,White,Medium Weight,I,Sample book,0,3.0,,34.0,,,,DuPont_Defender,[Indeterminate],Rough,Matte,White,Medium_Weight,I,
634723636,284l,DuPont Defender,Velour Black,1955,1,[texture unspecified],Glossy,White,Double Weight,T,Sample book,0,3.0,17,13.0,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Glossy,White,Double_Weight,T,
2145797166,284ll,DuPont Defender,[Indeterminate],1955,1,[texture unspecified],Matte,White,Single Weight,N,Sample book,0,3.0,,34.0,,,,DuPont_Defender,[Indeterminate],[texture_unspecified],Matte,White,Single_Weight,N,
1739774501,284m,DuPont Defender,Warmtone,1955,1,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,3.0,17,14.0,,,,DuPont_Defender,Warmtone,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
2145797167,284mm,DuPont Defender,[Indeterminate],1955,1,[texture unspecified],Glossy,White,Single Weight,R,Sample book,0,3.0,,35.0,,,,DuPont_Defender,[Indeterminate],[texture_unspecified],Glossy,White,Single_Weight,R,
2058196610,284n,DuPont Defender,Warmtone,1955,1,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,3.0,17,15.0,,,,DuPont_Defender,Warmtone,Rough,Luster,Natural_White,Double_Weight,DDL,
2145797168,284nn,DuPont Defender,[Indeterminate],1955,1,[texture unspecified],Semi Matte,White,Double Weight,B,Sample book,0,3.0,,35.0,,,,DuPont_Defender,[Indeterminate],[texture_unspecified],Semi_Matte,White,Double_Weight,B,
473710811,284o,DuPont Defender,Warmtone,1955,1,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,3.0,17,15.0,,,,DuPont_Defender,Warmtone,Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
2145797169,284oo,DuPont Defender,[Indeterminate],1955,1,[texture unspecified],Half Matte,White,Double Weight,BB,Sample book,0,3.0,,35.0,,,,DuPont_Defender,[Indeterminate],[texture_unspecified],Half_Matte,White,Double_Weight,BB,
