"PhotoID","Year","DateUncertain","Catalog Number","Secondary Catalog Number","Manufacturer","Brand","Format","Texture2","Reflectance2","BaseColor2","Weight2","SurfaceDesignation2","Omit_from_Paperbase","LocationBox","LocationBag","Exposure","BackprintingPrimary","ProcessName","Link","AATA_ID"
-919600692,"1979",0,2086,"j","Kodak","Polycontrast","Sample book","Smooth","Glossy","White","[weight unspecified]","F",0,11,"21",12,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-166881059,"1979",0,2086,"k","Kodak","Polycontrast Rapid","Sample book","Smooth","Luster","White","[weight unspecified]","N",0,11,"21",13,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
502951130,"1979",0,2086,"l","Kodak","Ektacolor","Sample book","Fine Grained","Luster","White","Medium Weight","E",1,11,"21",14,,"chromogenic process","#http://vocab.getty.edu/page/aat/300133417#","300133417"
784173417,"1979",1,2165,,"Ilford","Ilfospeed Multigrade ","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","1M",0,42,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1966019007,"1979",1,2166,,"Ilford","Ilfobrom Galerie","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,42,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1807045204,"1979",0,2222,,"Kodak","Polycontrast","Not exposed - package open","Smooth","Between Luster and Matte","White","Single Weight","N",0,45,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1137285962,"1979",1,2251,,"Ilford","Ilfospeed Multigrade ","Not exposed - package open","[texture unspecified]","Pearl","[base color unspecified]","Double Weight","44K",0,42,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-375443547,"1979",1,2402,,"Kodak","Polycontrast","Not exposed - package open","Smooth","Glossy","White","Double Weight","F",0,47,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1666935050,"1979",1,2497,,"Ilford","Cibachrome","Not exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",1,51,"A",,,"silver dye bleach process","#http://vocab.getty.edu/page/aat/300133465#","300133465"
-1428977607,"1979",1,3128,,"Ilford","Cibachrome","Not exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",1,68,"B",,,"silver dye bleach process","#http://vocab.getty.edu/page/aat/300133465#","300133465"
-639770904,"1979",0,4254,,"Kodak","Kodabromide","Not exposed - package sealed","Smooth","Glossy","White","Single Weight","F",0,89,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1218807910,"1979",1,4850,,"Agfa Gevaert","Brovira","Not exposed - package open","[texture unspecified]","Glossy","Extra White","Double Weight","111",0,95,"B",,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
292570933,"1979",0,5089,,"Kodak","Polycontrast Rapid","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,112,"B",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1412521911,"1979",1,5186,,"Kodak","Ektachrome","Not exposed - package open","Smooth","Glossy","White","[weight unspecified]","F",1,114,"F",,"K11","chromogenic process","#http://vocab.getty.edu/page/aat/300133417#","300133417"
-266382018,"1979",0,5218,,"Kodak","Studio Proof","Not exposed - package sealed","Smooth","Glossy","White","Single Weight","F",0,,,,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796697,"1979",0,5363,"a","Ilford","Ilfobrom Galerie","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,129,"A",4,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796696,"1979",0,5363,"b","Ilford","Ilfobrom Galerie","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,129,"A",2,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796698,"1979",0,5363,"c","Ilford","Ilfobrom Galerie","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,129,"A",6,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796089,"1979",0,5509,"a","Kodak","Panalure II","Sample book","Smooth","Glossy","White","Medium Weight","F",0,11,"21",3,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796090,"1979",0,5509,"b","Kodak","Kodabrome II","Sample book","Smooth","Glossy","White","Medium Weight","F",0,11,"21",4,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796091,"1979",0,5509,"c","Kodak","Ektalure","Sample book","Fine Grained","High Luster","Cream White","Double Weight","K",0,11,"21",5,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796092,"1979",0,5509,"d","Kodak","Ektalure","Sample book","Tapestry","Luster","Cream White","Double Weight","X",0,11,"21",6,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796093,"1979",0,5509,"e","Kodak","Kodabromide","Sample book","Fine Grained","Luster","White","[weight unspecified]","E",0,11,"21",7,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796094,"1979",0,5509,"f","Kodak","Medalist","Sample book","Fine Grained","Luster","Cream White","Double Weight","G",0,11,"21",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796095,"1979",0,5509,"g","Kodak","Ektachrome","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",1,11,"21",9,,"chromogenic process","#http://vocab.getty.edu/page/aat/300133417#","300133417"
2145796096,"1979",0,5509,"h","Kodak","Polycontrast Rapid II","Sample book","Fine Grained","Luster","White","Medium Weight","E",0,11,"21",10,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796097,"1979",0,5509,"i","Kodak","Polycontrast Rapid II","Sample book","Smooth","Luster","White","Medium Weight","N",0,11,"21",11,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796098,"1979",0,5509,"j","Kodak","Polycontrast","Sample book","Smooth","Glossy","White","[weight unspecified]","F",0,11,"21",12,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796099,"1979",0,5509,"k","Kodak","Polycontrast Rapid","Sample book","Smooth","Luster","White","[weight unspecified]","N",0,11,"21",13,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796100,"1979",0,5509,"l","Kodak","Ektacolor","Sample book","Fine Grained","Luster","White","Medium Weight","E",1,11,"21",14,,"chromogenic process","#http://vocab.getty.edu/page/aat/300133417#","300133417"
2145796724,"1979",0,5567,,"Kodak","Polycontrast","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,117,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1727003422,"1980",1,119,,"Agfa Gevaert","Brovira Speed ","Not exposed - package open","Fine Grained","Semi Matte","White","Medium Weight","319",0,10,"F",,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-999756062,"1980",1,261,,"Agfa Gevaert","Brovira","Not exposed - package open","[texture unspecified]","Glossy","Extra White","Double Weight","111",0,8,"D",,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1002737270,"1980",1,314,,"Oriental","Bromide","Not exposed - package sealed","Smooth","Glossy","Pure White","Double Weight","G",0,15,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
918054054,"1980",1,315,,"Oriental","Bromide","Not exposed - package open","Smooth","Glossy","Pure White","Double Weight","G",0,15,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
187523322,"1980",1,316,,"Oriental","Bromide","Not exposed - package open","Smooth","Glossy","Pure White","Double Weight","G",0,15,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-994614258,"1980",1,317,,"Oriental","Bromide","Not exposed - package open","Smooth","Glossy","Pure White","Double Weight","G",0,15,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1215452972,"1980",1,336,,"Ilford","Galerie","Not exposed - package open","[texture unspecified]","Matte","[base color unspecified]","Double Weight","5K",0,13,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-127055956,"1980",1,338,,"Oriental","Seagull","Not exposed - package open","Smooth","Glossy","Pure White","Double Weight","G",0,13,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
308332313,"1980",1,339,,"Oriental","Seagull","Not exposed - package open","Smooth","Glossy","Pure White","Double Weight","G",0,13,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1237221159,"1980",1,348,,"Agfa Gevaert","Brovira","Not exposed - package open","Fine Grained","Luster","Extra White","Double Weight","119",0,15,"B",,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1558504554,"1980",1,354,,"Oriental","Bromide","Not exposed - package open","Smooth","Glossy","Pure White","Double Weight","G",0,14,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
654086379,"1980",1,373,,"Kodak","Polycontrast","Not exposed - package sealed","Smooth","High Luster","White","Single Weight","J",0,13,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1012318843,"1980",1,374,,"Kodak","Polycontrast","Not exposed - package open","Smooth","High Luster","White","Single Weight","J",0,13,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
96121248,"1980",1,375,,"Kodak","Polycontrast","Not exposed - package sealed","Smooth","High Luster","White","Single Weight","J",0,13,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
90634529,"1980",1,376,,"Kodak","Polycontrast","Not exposed - package sealed","Smooth","High Luster","White","Single Weight","J",0,13,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-623515593,"1980",1,378,,"Kodak","Polycontrast","Not exposed - package sealed","Smooth","High Luster","White","Single Weight","J",0,13,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1689766433,"1980",1,960,,"Ilford","Ilfospeed Multigrade ","Not exposed - package sealed","[texture unspecified]","Pearl","[base color unspecified]","Mid Weight","44M",0,18,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1029349221,"1980",0,1022,"a","Kodak","[Indeterminate]","Sample book","Smooth","Luster","White","[weight unspecified]","A",0,11,"23",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-731725118,"1980",0,1022,"b","Kodak","[Indeterminate]","Sample book","Fine Grained","Luster","White","[weight unspecified]","E",0,11,"23",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-59852863,"1980",0,1022,"c","Kodak","[Indeterminate]","Sample book","Smooth","Glossy","White","[weight unspecified]","F",0,11,"23",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-815118377,"1980",0,1022,"d","Kodak","[Indeterminate]","Sample book","Fine Grained","Luster","Cream White","Double Weight","G",0,11,"23",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
857468381,"1980",0,1022,"e","Kodak","Polycontrast","Sample book","Smooth","High Luster","White","[weight unspecified]","J",0,11,"23",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2101650605,"1980",0,1022,"f","Kodak","Ektalure","Sample book","Fine Grained","High Luster","Cream White","Double Weight","K",0,11,"23",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
341679545,"1980",0,1022,"g","Kodak","[Indeterminate]","Sample book","Smooth","Luster","White","[weight unspecified]","N",0,11,"23",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1977319793,"1980",0,1022,"h","Kodak","[Indeterminate]","Sample book","Tweed","Luster","Cream White","[weight unspecified]","R",0,11,"23",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
947708757,"1980",0,1022,"i","Kodak","Ektalure","Sample book","Tapestry","Luster","Cream White","Double Weight","X",0,11,"23",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-641540282,"1980",1,1031,,"Ilford","Cibachrome","Package only","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",1,19,,,,"silver dye bleach process","#http://vocab.getty.edu/page/aat/300133465#","300133465"
778442261,"1980",1,1034,,"Kodak","Kodabrome II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,22,"A",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-599548341,"1980",1,1036,,"Kodak","Kodabrome II","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,22,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1101436988,"1980",1,1039,,"Kodak","Kodabrome II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,22,"A",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1294450786,"1980",0,1408,,"Kodak","Kodabrome II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,24,"C",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-965876384,"1980",1,1409,,"Kodak","Medalist","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,26,"D",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-20132114,"1980",0,1422,,"Agfa Gevaert","Portriga Rapid","Not exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,24,"C",,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1018370637,"1980",1,1679,,"Kodak","Kodabrome II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,29,"C",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
975500279,"1980",1,1730,,"Kodak","Ektamatic SC","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,30,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
115856611,"1980",1,1741,,"Kodak","Veribrom","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,30,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2090215211,"1980",0,1971,,"Kodak","Kodabromide","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,41,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1143461882,"1980",1,2015,,"Ilford","Ilfobrom","Not exposed - package sealed","[texture unspecified]","Semi Matte","[base color unspecified]","Single Weight","24P",0,37,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-258972043,"1980",1,2069,,"Ilford","Ilfospeed","Not exposed - package sealed","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","1M",0,43,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-770504083,"1980",1,2090,,"Kodak","Kodabrome II","Not exposed - package sealed","Smooth","Glossy","White","Medium Weight","F",0,38,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-671645927,"1980",1,2170,,"Kodak","Polycontrast","Not exposed - package open","Smooth","Glossy","White","Single Weight","F",0,39,"F",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1475064654,"1980",1,2199,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,45,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1583514179,"1980",1,2245,,"Oriental","Seagull","Not exposed - package open","Smooth","Glossy","Pure White","Double Weight","G",0,43,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
651917069,"1980",1,2250,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,42,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1812174399,"1980",1,2255,,"Unicolor","Black and White  ","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Single Weight","B",0,42,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2046190078,"1980",1,2403,,"Kodak","Polycontrast Rapid II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,47,"A",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-913879869,"1980",1,2419,,"Unicolor","Black and White  ","Not exposed - package sealed","Fine Grained","[gloss unspecified]","[base color unspecified]","Medium Weight","J",0,47,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1841789474,"1980",1,2433,,"Kodak","Kodabrome II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,47,"C",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
151876439,"1980",1,2440,,"Kodak","Polycontrast Rapid II","Not exposed - package open","Fine Grained","Luster","White","Medium Weight","E",0,52,"A",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1659407567,"1980",1,2512,,"Kodak","Polycontrast Rapid II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,51,"D",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1314873452,"1980",1,2904,,"Oriental","New Seagull Bromide","Not exposed - package sealed","Smooth","Glossy","Pure White","Single Weight","F",0,53,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
602451609,"1980",1,3075,,"Kodak","Polycontrast Rapid II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,67,"B",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1896188459,"1980",1,3130,,"Ilford","Ilfospeed","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","1M",0,68,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-147454965,"1980",1,3131,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,68,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1390254779,"1980",1,3132,,"Ilford","Ilfospeed","Not exposed - package sealed","[texture unspecified]","Pearl","[base color unspecified]","Medium Weight","44M",0,69,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-391922992,"1980",1,3141,,"Ilford","Ilfobrom Galerie","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,69,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1121165954,"1980",1,3142,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Single Weight","1P",0,69,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-694110244,"1980",1,3143,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,69,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-238602620,"1980",1,3161,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Matte","[base color unspecified]","Double Weight","5K",0,59,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1747057178,"1980",1,3162,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Semi Matte","[base color unspecified]","Double Weight","24K",0,59,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
69540973,"1980",1,4121,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,82,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-867177174,"1980",1,4122,,"Ilford","Cibachrome","Not exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",1,82,"A",,,"silver dye bleach process","#http://vocab.getty.edu/page/aat/300133465#","300133465"
-1001128088,"1980",1,4124,,"Kodak","Kodabrome II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,83,"A",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-868526775,"1980",1,4125,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","Double Weight","[not specified]",0,83,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1509245087,"1980",1,4127,,"Ilford","Ilfobrom","Not exposed - package open","Stipple","Velvet","[base color unspecified]","Double Weight","26K",0,83,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1795147599,"1980",1,4945,,"Agfa Gevaert","Portriga Rapid","Not exposed - package sealed","[texture unspecified]","Glossy","White","Double Weight","111",0,102,"E",,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-640984793,"1980",1,5092,,"Kodak","Polycontrast Rapid II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,112,"C",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1010482054,"1980",1,5321,,"Unicolor","Multicontrast","Not exposed - package sealed","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","[not specified]",0,117,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1825579212,"1980",1,5362,,"Kodak","Ektacolor Professional","Package only","Smooth","Glossy","White","Medium Weight","F",1,118,"A",,,"chromogenic process","#http://vocab.getty.edu/page/aat/300133417#","300133417"
1224246246,"1980",1,5370,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,121,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796729,"1980",0,5572,,"Kodak","Polycontrast Rapid II","Not exposed - package sealed","Smooth","Glossy","White","Medium Weight","F",0,117,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796730,"1980",1,5573,,"Kodak","Kodabrome II","Not exposed - package sealed","Smooth","Glossy","White","Medium Weight","F",0,117,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796731,"1980",1,5574,,"Kodak","Polycontrast Rapid II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,117,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-354635617,"1981",1,179,,"Kodak","Polycontrast Rapid","Not exposed - package sealed","Smooth","Glossy","White","Single Weight","F",0,1,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1288461770,"1981",1,1763,,"Kodak","Polycontrast Rapid II","Not exposed - package open","Fine Grained","Luster","White","Medium Weight","E",0,31,"C",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-481294465,"1981",1,1764,,"Kodak","Polycontrast Rapid II","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,31,"A",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
143599684,"1981",1,1969,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,41,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1517558357,"1981",1,2070,,"Ilford","Ilfospeed","Not exposed - package sealed","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","1M",0,43,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1150873957,"1981",1,2100,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","1K",0,38,"E",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1963964236,"1981",1,2103,,"Ilford","Ilfobrom","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Single Weight","1P",0,40,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-641172229,"1981",1,2424,,"Kodak","Polycontrast","Not exposed - package open","Smooth","High Luster","White","Double Weight","J",0,47,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1041242321,"1981",1,2976,,"Kodak","Polycontrast Rapid II","Not exposed - package sealed","Fine Grained","Luster","White","Medium Weight","E",0,56,"A",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
653295072,"1981",1,3099,,"Kodak","Kodabrome II","Not exposed - package sealed","Smooth","Glossy","White","Medium Weight","F",0,67,"A",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1876552327,"1981",1,4233,,"Kodak","Polycontrast Rapid II","Not exposed - package sealed","Smooth","Glossy","White","Medium Weight","F",0,86,"B",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
884239185,"1982",1,313,,"Kodak","Polycontrast Rapid II","Not exposed - package open","Fine Grained","Luster","White","Medium Weight","E",0,65,"C",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-933744774,"1982",1,1411,,"Agfa Gevaert","Brovira","Not exposed - package open","Fine Grained","Luster","Extra White","Double Weight","119",0,24,"A",,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1994738232,"1982",1,1412,,"Agfa Gevaert","Brovira","Not exposed - package open","Fine Grained","Luster","Extra White","Double Weight","119",0,24,"A",,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1153530258,"1982",1,1414,,"Agfa Gevaert","Brovira","Not exposed - package open","Fine Grained","Luster","Extra White","Double Weight","119",0,24,"A",,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-364051952,"1982",1,1415,,"Agfa Gevaert","Brovira","Not exposed - package open","Fine Grained","Luster","Extra White","Double Weight","119",0,24,"A",,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1668019902,"1982",1,1416,,"Agfa Gevaert","Brovira","Not exposed - package open","Fine Grained","Luster","Extra White","Double Weight","119",0,24,"A",,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1428685911,"1982",1,1527,,"Agfa Gevaert","Brovira","Not exposed - package open","Fine Grained","Luster","Extra White","Double Weight","119",0,23,"A",,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
264073292,"1982",0,2441,,"Kodak","Polycontrast Rapid II","Not exposed - package sealed","Smooth","Glossy","White","Medium Weight","F",0,52,"D",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1245012802,"1982",1,3123,,"Kodak","Kodabrome II","Not exposed - package sealed","Smooth","Glossy","White","Medium Weight","F",0,68,"D",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
